id,name,country,region,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,total
467b2d53d5f6a9b8025627e3160599d3, L. Stancioiu,romania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f1acd93ca30bd0f000bf0a5a2dc61f24,P. S. Rodrigues,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d646e74a5d2be2dabda97f30a5322cad, J. Batista,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7c367a17af3d0a6186eb8437fd921681,J. M. Corralejo Mora,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
75ab6efcfc4d15c57e7db3d64ffa0db9, J. M. Lozano Domínguez,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e8e74a1932aebc25ed9d5cd5a4cce2cc, M. J. Redondo González,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82b5a47ebac008a33c0b14bb07b56fa9, T. J. Mateo Sanguino,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50df3b62462005777ad9b972311c9bb9,O. P. Díaz,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3e3852ff3bf42fb33a8e78b00e5a3147, A. L. T. Pastás,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ff06efa924ff8f8c064b4d085ca8cff5, P. G. Desfrancois,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9fb209cea0d585f22baade15a6b6c9f9, R. C. Tapia,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6906ee57bc39831faed108df7761c645, L. A. Vargas,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82bb09d4cd01c1bbdc266ab63598406b,J. J. Turriate-Chávez,peru,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
783ce6a7018f3faccec4ac6ce47e9ef0, S. C. Hung-Paredes,peru,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
109e2034a0deb01cc381558c57e7b15b, G. S. Miñan-Olivos,peru,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d44393f013d60b3b84e8ee5237911f72,M. T. Da Silva Leite,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c323ec89c5bd52158487bcaad8fd2780, J. S. M. Cordeiro,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
558c670c7e40ae568e6386aadd9fe7de,C. M. Taus,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1088a827c8dad4abd8e85f6f8ddc8b04, E. B. D. Siqueira,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
214135e27cace4a6778d9afec48c699e, R. M. D. Santos,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
667d35d3710a97feea96d317d12ebd37,S. Cseminschi,romania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
72ba336dbdc5463781b8520cf3153ee8, V. A. Florea,romania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
73446c83a159b8ee393294627fb8a82e,R. M. T. Ascenso,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e7877af6b01c21e4e7d41b5f86c955ea, L. Luís,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f920008f0d06b66818ffc535f0641381,T. Matalonga,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
394a79b399d0648fc371499671f82eea,E. M. Andrango,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7411b5c8054862371e57c8cd4ed36cdd, R. C. G. Teive,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
500e77df8f416c8bd8fa81530fc65114, M. I. d. Freitas,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
947c21950ba7c4c408758a197f17d4aa, V. Vanegas-Barrero,colombia,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82bddabdc91cf4e98262eb470550d3b1, J. A. Lesmes-Patiño,colombia,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
333f5ecdf6ebfb2be22dd68687e53c2f,E. F. R. Seixas,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e2c74c9da236a6def37c07a3364db25a, J. Viterbo,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d60b8ab6ca77e77a843b6a1809fd8cf4, F. Bernardini,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4906e3c6e8c6405115389d6f5deb1963, F. Seixas,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
fda6a7f9035965559e86887908bfbc4b, C. Pantoja,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d2c58d8fb444e08191cd4b49512eafb7,J. Cadavez,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12a32a397401892ddab6c7a70b30fe23,S. Dias,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
582baf69952026abebcccb2aec0c47d0, M. N. Risteiu,romania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51d1ff1e05d0470b2083b6353c9156d4, R. Marcus,romania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c98d4a21bf4ef35e09499e7f3d4bd885,L. Benítez,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60ed2dcce786c592fccf43726fa2495a, J. Acuña,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5b2ee4db7829400eef4862f8178d66a9, L. Riveros,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
497ad4de190249e491a2d6adfeb81dd1, A. Almiron,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2e93778e99fb405b2e97ea61c4cce328, D. Duarte,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9143969eacfa395d4d956b34bf620239,N. Tufek,austria,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
83459a43e2297b10e3d3ba628ed374eb,M. D. L. Arévalo,peru,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58efe6bdbbac42cd6471bd70328297cc,M. Marabesi,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30b0cf2896911070d6ce77f84aea2faf,R. Matias,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1bb7d053ff1441a3705d366699c93941,J. E. G. Silva,colombia,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0918e39907b1892c3d83383ca9e2f8e3, R. d. J. G. Herrera,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82aa664d3094d7b4da8eb7a364b41dda,F. A. C. Silva,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9028621c8a09e2466dc707e4e4d34ffc, M. A. A. Camara,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
184e9e094eb1e38714532414afc6cb92,S. E. F. Santos,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e9af2ae9037a5327cb9c0048c435a654, P. R. Da Silva,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
98cc0f565ba62269d6a8c80efedfa64c,S. González-Mendes,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c46fc1d73d88ddfd214cf82f4959cbce, R. González-Sánchez,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2051d07d7faffe472da7e6d5d07f2ba7, F. García-Muiña,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e44f3b31e43140e87e7b5d7bc5cbfe58, J. Schönböck,austria,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
829bd5d85fc057255755ad8351da6671, M. Lechner,austria,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
404211450d0e125a1880d8bfdb5aa977, I. Correia,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1e9a03e01c2a2356ace0d5cb3090c95a, J. Bernardes,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4983d6121ce79163099c802dc3bad288, F. Brito,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8b68248bac77e69659ed1be5e0c2bbb2, L. Ávila,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
557bfed76d0fb097b901302176ff2280, W. F. De Barros,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c0365ff07ae47688251684f1866504fd, T. L. D. De Albuquerque Dallegrave,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
542462a9e405e3a3631098563f7f0ec9, I. H. De Farias Junior,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46438ea31a5ed0a9fef846c97588bf34,H. Paquete,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2e8250f0855311cfbfa170d7aa66c0a1, A. Armentia,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b8c96454f5a89bee6b87f49dd1510393, J. M. Gil-García,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1e15defdebdcb2bea531b8cfee0a0661, E. Apiñaniz,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c668f3220f919d1acd7be72767ca0a4b,R. I. Pardo-Mosquera,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
eea621a29042ff33c1393171cb77dd79,P. Zemánek,czech republic,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f250a4796bd0a258ca65fbcabafdf45b, Z. Muzikář,czech republic,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5ca51ea003c00e45c7ce414ee6d068c8,L. C. D. Silva,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
730ba898a137dacbc702858e7145bbcc, A. L. Nunes,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18c4160ea5f94e0abd1dc8e0643bbce5, J. E. M. Anselmo,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b332c929d7cfd2bc6faa6a375710d7fe, G. D. S. Filippo,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
481a39c199bf2d8e91f9c03ada43361f, J. R. d. T. Quadros,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7139cc469792725b53eeca7927cfb346,F. Bortoluzzi,norway,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44efd0e0bbd5dd51194a5a23745ff584, B. Irwin,norway,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4f594bc93f31afd7026516eb159b1256, C. M. Westphall,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e82563ed6524e6770a79cf247f56515d,R. Rei,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
dccef795695afc48f752efeab241e3e6, O. Moreno,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c832bc12c5066c6467c22e3c830e2b27, A. Flores,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
350a0a9dd39cb916165e908dff46e4d7, W. Briones,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56d1a4fb271f580afccfbc27ab2b1556, J. Rojas,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1f350c5b389f719446005e71117ae238, M. Angulo,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60318eb59348ddef9556ede59fb8abbf,V. J. A. Pereda,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cb15406829d5e125ac1a93d390f8267d,Y. J. R. León,mexico,north america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
576aeaaa1133d0dcbb6ac77720561443,P. Maximino,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a7a20f235ab05cddba7403da7c14d1dd, M. L. Pardal,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
bac4ee5cc91a2b41211f86bc901aa2cf,A. T. Olmedo,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0eafde7b50282ba2892470f184ae383e, J. R. Castro,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a77b9f45066beba64183ea120d3e8f8f, T. Castillo,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
da505196d76c30fc5b80596e48df0919, E. A. Carolino,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e6795807f8722b3ca7e46bfddeb927e3, A. E. Santo,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
bb268eca93f79be02c5d3c72f99ec4e2, S. T. Htoo,czech republic,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
fd1cbad964c51532ba896002872a49f6,A. Moradbeikie,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cbac116401eeabbe2682be4b0fa7207f, H. B. Pasandi,united states,north america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22cd9564c263dc5a0d5ab1a777b76cb4, A. Keshavarz,iran,middle east,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a32ef9a48fbeaad80c552b63881c5bd1, H. Rostami,iran,middle east,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8a06e2219e009367f53ba40927f86e7b, K. Baras,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4cd1073a2c6ef6913200d83022b48b39, B. F. Gonçalves,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
01f3be7ec00439667e5f6df1cf11a17e,D. T. C. Moraes,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f2e41e985ae60a829fa6adceb7de5975, J. I. C. Neto,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5ff9d529397eb1aade88343a339e4d20, F. S. De Franca,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5b342acf4a6c7b14400b837d7fcb1cc2, R. A. d. Melo,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24d335db09ce1dd6b450fb73acf83254, F. B. d. L. Neto,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f269fde7d00aa9411723f35f345a0a13,G. Turcan,turkey,asia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4e27e41b4a2823c4a29c48a926de12b2, S. Peker,turkey,asia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1f1ce1ac869845f77a075b2baf762e51,M. Armada,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9235542a79521d3ca8bf445177832dda,A. Alhaizaey,saudi arabia,middle east,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
93c0fed07f72c6f1c7aa6edebefe7f69, M. Al-Mashari,saudi arabia,middle east,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
910113fc30c06c1e19759faa454e4b74,D. Stankevicius,lithuania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e8591d776e15f42b3476b934685e714b, P. Treigys,lithuania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a6b248e51c254e3e5a0e53b4aab3179e, C. F. R. Geyer,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1d8424561a4d120b135ce4c010a6d99a, T. H. Daroz,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19f14d5ff7b4a42d9f77658ae6dc17d8, L. P. Cunha,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34b763f39224cc580ff7e994109470a4, R. V. Helde,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cd290dbae3dad6b5070901c0033473a6, L. M. d. Morais,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3a86a9d9e50fbe7311a0e3bef9bf2162,E. Damasceno,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d0b30e62fb04c162f0647ad073410bbf,M. B. Guayuan,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
93102aeae1811639212daab7cb117507, R. F. P. Heikel,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ba53060eea5b8ef3ea66dc755408a35f, M. L. Cremona,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f4f638643462d5c016af464824a99132, M. A. Aquino,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e30b27a56971d59073edd5a97694b342, I. G. Yegros,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d7505a958d3a4ab6c9d690a708625111, C. M. Wenninger,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f7fff0447a26cd1d9640ad7f4de3c895,P. S. R. Alves,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90551dc50a0aa516a78f98ef02e30007, L. A. V. Ribeiro,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
acc065d2b6a2a10378870b9d3a79cee1,N. Navarro,panama,central america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
f25059a7e34f726183b71854df23ea92, D. Cedeno-Moreno,panama,central america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c03acb7977698c85ce4c5255d0224788,M. Gomes,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
08de19093621d9ff83106b95b2427778,T. Duarte,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0ef46fe94406822b36a1d7caec70aec1, R. d. Pinho,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5fcba00451dca6d97e0aea94716556d4,G. H. Soares,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82cfa9032d0fcde5b921d107c1028837,L. O. B. Lento,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3398ff802a32014036cbc1fd4c527dd7, P. Patinho,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5ee59eab4f39e1e866f45f8b6a433421, S. Abreu,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0273c71542c057ff04352f44abb0ecb6,V. Drungilas,lithuania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6f224228330164796064ac6e1e71d54a, E. Vaičiukynas,lithuania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ea1f374b68681d1f417fc83e75079966, L. Čeponienė,lithuania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0439ab10fd43abc1d158cb62205e916,V. Triohin,romania,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2d0d791a0e3571a8c50b12651513e64a,V. Hidalgo,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ca443a75ceb9b11adb09984aa162f4e0,A. Masache-Escobar,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b10f1441240296b1a69355ddd61a66cd,C. Miranda,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6b7a851a9186560e7d358d55e546fc07, B. L. Cancela,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ab6e5dff4b405b82634365edd5968803,M. -G. Montesdeoca-Silva,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d0d97fa2f6a35d6c0eb102f52f58b941,A. Sandoz,switzerland,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1322a45555672ddd12adb76567206052, L. Stiefel,switzerland,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e6135f2b0fb0c3cf9a7ae01904064001, R. De Pinho,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2c419380b2995efcd8f837ed373a6947,L. T. Da Silva de Oliveira,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e6738ebe7170363adfba98b2963de6a9,A. S. Da Silva,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5a55ed0903482863c6f8dbc8dd9e4300,G. J. D. S. Tavares,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b2bc3eba1eeab3243dc470e9344bc146, F. L. G. d. Freitas,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
941dc8adb6bece13e4c029b480246ff5,R. Bílková,czech republic,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
177c7ae520e65f6d2b16149a0f66f2c2, O. Horák,czech republic,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7933b1bf13badf98175d822f839402be, N. H. Husin,malaysia,asia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
77bc2a12416037cb593d8fd02db16287, C. Salimun,malaysia,asia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ff5cdae114141a661596a97fea534e11,C. M. -D. L. Cruz,panama,central america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
558c57f3ef5665fc9f1520feda5b12df, L. F. J. Correia,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2728cb2780f2ec3db94eef88b2fb7715, M. Vargas-Lombardo,panama,central america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e6fbe4bab33cd56fe25cfe9e00ec9dde, D. Bravo-Benavides,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
dd969d3ca736ddb9926b0482abaf7388,V. B. D. Santos,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b2f68899085f4b92d60073f7da2e2bdb, E. D. Italiano,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cba805f2c12d3e697c9f3c257d25b147, F. A. Pimenta,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
dc4593567f1ad157bdad063dde8ea3f4, N. B. Pereira,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8c5c66fdf8a56a210a857f473697d2de, N. O. Ferreira,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4cf37f929f8002ade2b249cbbed26457,A. B. C. Ribeiro,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9e36473c347114f904920aca9b22a9a0, C. F. Alves,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
070cdfb4d787676a9d6b3f93056e2c99,J. D. Portillo,mexico,north america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64688c93146a203ce2d8c736e30ac8cd, L. M. R. Peralta,mexico,north america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
677619ebce3bdc370a6f77ea506104b0, E. d. O. Nunes,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
347024521fcdc67a37342b0a4917b3d8,R. L. Frade,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a3e004767e4b72865317d538ee2fd686, R. Parra,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
fbd3f19b71553d5deeb52d392da4b671, V. Ojeda,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0d26ff60d9501bce7ba033df3e207ca5, M. García-Torres,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5f1893f5a3376326148603801c33124a, C. Villaba,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5500b210d52d77be6e5174259d220bc5, O. Cardozo,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
bde62de449ff2842d641ffab20d2179f,J. Mejías,costa rica,central america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cd736f13e9cfac49838c62dd31ef4033,I. R. Gaona,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
83f0aed1a5f7e9b944c112ad1b699833, J. Méndez,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
146ee438ed2d23b20d2c41d8b10a0544, S. Grillo,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
79749ff3adc1ff1910f578f86ff27fd3, S. V. Noguera,paraguay,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1822722fa574bd6af73f592268a7f2c8, E. C. E. Silva,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
b97c6e5df8ff337548eaeb36e3d01685, A. EspíRito-Santo,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e676162226c1df73b4a75b22de250f3f, O. Turpo-Gebera,peru,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
eeb26d1f5cf2d1bbe6e1a66ef8c810bf, D. Graf,austria,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ac6b399abca78690ce98d420b4047c98, I. Khalil,austria,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
53cfd843648d7d0d7bccc2bf64327e45, L. Cardinale-Villalobos,costa rica,north america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
864930ec1117541b043b5c95842658ad, T. Juhana,indonesia,asia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
d2b599eedfd274cd6d8b71addca60d45,D. H. De Moraes,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14c6b059484e9f1c3e94ba21c61f9877, G. F. Florêncio,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12d0b4ecb999861a0a664b05152f522c,J. González-Domínguez,españa,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71ee68f303aa329575d870bf085757d7,A. M. Pinho,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
99cfb22f16448d629b7dfa34b047f912,A. Bucchiarone,italy,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c2d889af22cf6eddf161a0953a32af69, G. Schiavo,italy,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30b0573fc1b36a8fce915e640387380f, S. Zschaler,united kingdom,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28aee25b93316f7c188d5ad48c6fd105,G. A. Rivera S.,colombia,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
365b1780c8797cbb271c2703ef774e8f, J. G. Zuleta H.,colombia,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c56b077ae5159bac3e2371f6e714e7d9, L. C. M. Pires,portugal,europe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c0e415c60f5ed3fcf9ba89b35550e6d5, J. Cevallos-Macias,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
bd95eb4e1591d3c0f549f9e2887fb7f8, J. Pincay-Ponce,ecuador,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
63e1c9abf1b81aa370657b146a46d638,S. C. V. C. De Almeida,brazil,south america,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
